Record Length,2.500000e+03,,   0.026600000000,   1.52080,
Sample Interval,2.000000e-05,,   0.026620000000,   1.52080,
Trigger Point,-1.330000000000e+03,,   0.026640000000,   1.52080,
,,,   0.026660000000,   1.52160,
,,,   0.026680000000,   1.52160,
,,,   0.026700000000,   1.52160,
Source,CH1,,   0.026720000000,   1.52240,
Vertical Units,V,,   0.026740000000,   1.52240,
Vertical Scale,2.000000e-02,,   0.026760000000,   1.52240,
Vertical Offset,-1.505600e+00,,   0.026780000000,   1.52320,
Horizontal Units,s,,   0.026800000000,   1.52320,
Horizontal Scale,5.000000e-03,,   0.026820000000,   1.52320,
Pt Fmt,Y,,   0.026840000000,   1.52320,
Yzero,0.000000e+00,,   0.026860000000,   1.52400,
Probe Atten,1.000000e+01,,   0.026880000000,   1.52400,
Model Number,TDS1012C-EDU,,   0.026900000000,   1.52400,
Serial Number,C013516,,   0.026920000000,   1.52480,
Firmware Version,FV:v25.07,,   0.026940000000,   1.52480,
,,,0.026960000000,   1.52480,
,,,0.026980000000,   1.52560,
,,,0.027000000000,   1.52560,
,,,0.027020000000,   1.52560,
,,,0.027040000000,   1.52640,
,,,0.027060000000,   1.52640,
,,,0.027080000000,   1.52640,
,,,0.027100000000,   1.52640,
,,,0.027120000000,   1.52720,
,,,0.027140000000,   1.52720,
,,,0.027160000000,   1.52720,
,,,0.027180000000,   1.52720,
,,,0.027200000000,   1.52800,
,,,0.027220000000,   1.52800,
,,,0.027240000000,   1.52800,
,,,0.027260000000,   1.52880,
,,,0.027280000000,   1.52880,
,,,0.027300000000,   1.52880,
,,,0.027320000000,   1.52880,
,,,0.027340000000,   1.52960,
,,,0.027360000000,   1.52960,
,,,0.027380000000,   1.52960,
,,,0.027400000000,   1.53040,
,,,0.027420000000,   1.52960,
,,,0.027440000000,   1.53040,
,,,0.027460000000,   1.53040,
,,,0.027480000000,   1.53120,
,,,0.027500000000,   1.53120,
,,,0.027520000000,   1.53120,
,,,0.027540000000,   1.53120,
,,,0.027560000000,   1.53200,
,,,0.027580000000,   1.53200,
,,,0.027600000000,   1.53200,
,,,0.027620000000,   1.53200,
,,,0.027640000000,   1.53280,
,,,0.027660000000,   1.53280,
,,,0.027680000000,   1.53280,
,,,0.027700000000,   1.53280,
,,,0.027720000000,   1.53280,
,,,0.027740000000,   1.53360,
,,,0.027760000000,   1.53360,
,,,0.027780000000,   1.53440,
,,,0.027800000000,   1.53360,
,,,0.027820000000,   1.53440,
,,,0.027840000000,   1.53440,
,,,0.027860000000,   1.53440,
,,,0.027880000000,   1.53520,
,,,0.027900000000,   1.53520,
,,,0.027920000000,   1.53520,
,,,0.027940000000,   1.53520,
,,,0.027960000000,   1.53520,
,,,0.027980000000,   1.53600,
,,,0.028000000000,   1.53600,
,,,0.028020000000,   1.53600,
,,,0.028040000000,   1.53680,
,,,0.028060000000,   1.53680,
,,,0.028080000000,   1.53680,
,,,0.028100000000,   1.53760,
,,,0.028120000000,   1.53760,
,,,0.028140000000,   1.53760,
,,,0.028160000000,   1.53760,
,,,0.028180000000,   1.53760,
,,,0.028200000000,   1.53760,
,,,0.028220000000,   1.53760,
,,,0.028240000000,   1.53840,
,,,0.028260000000,   1.53840,
,,,0.028280000000,   1.53920,
,,,0.028300000000,   1.53840,
,,,0.028320000000,   1.53920,
,,,0.028340000000,   1.54000,
,,,0.028360000000,   1.53920,
,,,0.028380000000,   1.53920,
,,,0.028400000000,   1.54000,
,,,0.028420000000,   1.54000,
,,,0.028440000000,   1.54000,
,,,0.028460000000,   1.54000,
,,,0.028480000000,   1.54080,
,,,0.028500000000,   1.54080,
,,,0.028520000000,   1.54080,
,,,0.028540000000,   1.54080,
,,,0.028560000000,   1.54080,
,,,0.028580000000,   1.54160,
,,,0.028600000000,   1.54160,
,,,0.028620000000,   1.54160,
